id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,postcode,rich,borough
22291811,Charming flat with Williamsburg view,162923870,Etienne,Williamsburg,40.71967,-73.9643,Entire home/apt,149.0,9,13,2019-07-01,0.86,1,29,11249,0,Brooklyn
22292535,Söderläge - Spacious Queen bedroom in Williamsburg,13262918,Glenn,Williamsburg,40.71153,-73.95743,Private room,85.0,1,13,2019-04-27,0.73,3,11,11211,0,Brooklyn
22292617,"Renovated apt, Harlem brownstone, private entrance",4520714,Masha,Harlem,40.81529,-73.94367,Entire home/apt,130.0,1,77,2019-06-22,4.16,1,21,10030,0,Manhattan
22292865,"BEDSTUY BK - PAD
SHORT/ LONG TERM STAYS
NO EVENTS",132130978,Mrs.,Bedford-Stuyvesant,40.68644,-73.93967,Entire home/apt,150.0,1,50,2019-06-30,2.96,1,335,11221,0,Brooklyn
22294028,Spaced and beautiful - manhattan - close to subway,12531773,Renata,Harlem,40.82258,-73.95368,Private room,80.0,4,68,2019-07-06,3.65,2,102,10031,0,Manhattan
22294102,"Chic, Cozy Gramercy Apartment",9893943,Nicole,Gramercy,40.73445,-73.98423,Entire home/apt,220.0,3,12,2019-01-01,0.81,1,0,10003,0,Manhattan
22294283,Outdoor Space  2bed 2bath plus POOL,113805886,Yaacov,Upper East Side,40.7771,-73.9502,Entire home/apt,245.0,31,4,2019-04-21,0.29,33,342,10028,1,Manhattan
22294649,Cozy bedroom+bath for 2 in historic Park Slope NYC,6997016,Christine,Park Slope,40.6718,-73.98251,Private room,190.0,2,57,2019-06-24,3.08,1,354,11215,0,Brooklyn
22295038,Home away from Home-Close to trains and JFK,58237901,Nicola,Brownsville,40.66116,-73.90305,Entire home/apt,100.0,4,29,2019-06-11,1.57,1,281,11212,0,Brooklyn
22295591,Huge Luxury Brooklyn Apartment,70079814,Natia,Sheepshead Bay,40.60583,-73.95165,Entire home/apt,200.0,3,4,2019-01-02,0.26,1,0,11229,0,Brooklyn
22295702,East Village Studio Apartment,135587084,Cami,East Village,40.72504,-73.98327,Entire home/apt,150.0,12,17,2019-01-09,0.9,1,0,10009,0,Manhattan
22295848,Boutique Style Studio in the Heart of Astoria,1626430,Cristina,Ditmars Steinway,40.77714,-73.91071,Entire home/apt,120.0,2,81,2019-06-22,4.31,1,27,11105,0,Queens
22301670,Charming One Bedroom In Cobble Hill,162456824,Marie,Cobble Hill,40.68696,-73.99955,Entire home/apt,125.0,1,68,2019-06-23,3.65,2,142,11231,0,Brooklyn
22302452,High Ceilings & Great Light,1371055,Bonny,Prospect Heights,40.67764,-73.96632,Private room,70.0,5,18,2019-06-03,0.98,1,8,11238,0,Brooklyn
22303888,"Convenient to the east and west, private basement.",310296,Jaqui And Mark,Prospect-Lefferts Gardens,40.66255,-73.94676,Entire home/apt,65.0,1,57,2019-06-29,3.07,2,53,11225,0,Brooklyn
22303956,LARGE Best Loc & View of NYC! 10 Min to Time Sqr,44682387,Sky,Greenpoint,40.72857,-73.95688,Private room,195.0,2,72,2019-07-01,3.93,2,165,11222,0,Brooklyn
22304458,Loft w/Private Rooftop. Spectacular NYC Views,2435822,Alice,Williamsburg,40.70781,-73.94479,Entire home/apt,225.0,2,57,2019-06-17,3.08,1,59,11206,0,Brooklyn
22304644,Shannan's Place,163046191,Elma,Fort Greene,40.68522,-73.97115,Private room,57.0,28,2,2019-05-31,0.11,2,77,11238,0,Brooklyn
22305896,Charming Garden Apartment in Brooklyn Brownstone,530553,Jacob,Bedford-Stuyvesant,40.68156,-73.92036,Entire home/apt,149.0,2,70,2019-07-01,4.48,1,309,11233,0,Brooklyn
22306300,Stylish spacious 1 bd centrally located in Midtown,10730227,Juliana,Hell's Kitchen,40.75547,-73.99513,Entire home/apt,162.0,3,9,2019-01-01,0.49,1,0,10018,1,Manhattan
22307800,Cozy One Bedroom Apt in Brooklyn Close to Beaches,163077876,Diego,Gravesend,40.58486,-73.99004,Entire home/apt,59.0,2,42,2019-06-19,2.33,1,35,11224,0,Brooklyn
22309616,"Cool and Cozy living room, confortable couch .",160159744,Julio,East Village,40.72299,-73.97809,Shared room,42.0,2,37,2019-06-30,3.02,1,1,10009,0,Manhattan
22309710,"Newly Renovated, by LaGuardia Airport",163098446,Md,East Elmhurst,40.76314,-73.88619,Entire home/apt,125.0,1,77,2019-07-05,4.5,1,348,11370,0,Queens
22309943,Private room in Brooklyn 3 blocks from subway.,163087464,David,Bedford-Stuyvesant,40.69131,-73.95666,Private room,59.0,4,53,2019-07-02,2.88,1,39,11205,0,Brooklyn
22310190,COZY&QUITE WITH PARK AROUND THE BLOCK BARS & SHOPS,163103487,Raquel,East Village,40.72515,-73.98422,Entire home/apt,199.0,7,13,2019-06-11,0.82,1,349,10009,0,Manhattan
22312190,Art Lover’s Dream! Chelsea Delight!,52602009,Norman,Chelsea,40.75071,-74.00247,Private room,84.0,2,119,2019-06-19,6.44,1,20,10001,0,Manhattan
22316496,Cozy private room in the heart of Nolita / Soho,8726000,Larasati,Nolita,40.72347,-73.99302,Private room,70.0,2,2,2019-02-25,0.11,1,0,10012,0,Manhattan
22318150,Large Loft Apartment - Private Terrace and Rooftop,34403474,Kwame,Crown Heights,40.67546,-73.93171,Entire home/apt,90.0,2,15,2019-05-05,0.84,1,0,11213,0,Brooklyn
22321252,Private bedroom in a doorman building in NYC,138347327,Ariel,Hell's Kitchen,40.76684,-73.98539,Private room,87.0,1,2,2019-03-18,0.13,1,0,10019,0,Manhattan
22321708,Quiet and Spacious Bedroom by the Astoria Park,20780421,Manca,Ditmars Steinway,40.77626,-73.92462,Private room,49.0,7,10,2019-06-01,0.55,1,0,11102,0,Queens
22321716,"Entire Apart, Close to Airport 15 min to Manhattan",163189326,Pema,Jackson Heights,40.75439,-73.89532,Entire home/apt,105.0,1,64,2019-06-21,3.6,1,314,11372,0,Queens
22322326,Cozy room next to TimesSquare.,21577034,Anda,Hell's Kitchen,40.76384,-73.99309,Private room,65.0,1,4,2019-06-29,0.94,2,153,10036,0,Manhattan
22322524,Alcove Studio in the heart of Williamsburg,103259676,Flávio,Williamsburg,40.72021,-73.95695,Entire home/apt,150.0,4,14,2019-01-07,0.77,1,0,11249,0,Brooklyn
22323325,Cozy One-Bedroom In Heart of Williamsburg,30466311,Alexandra,Williamsburg,40.71787,-73.9587,Entire home/apt,125.0,3,17,2019-06-30,1.1,1,14,11249,0,Brooklyn
22324705,Spacious 1 Bedroom in the Heart of Union Square!,163210909,Mona,Gramercy,40.73509,-73.98637,Entire home/apt,249.0,3,8,2019-05-19,0.48,1,175,10003,0,Manhattan
22325426,Convenient and friendly home  away from home,163217478,Myriam,East Elmhurst,40.75966,-73.88295,Private room,45.0,1,140,2019-07-06,7.47,2,81,11369,0,Queens
22327622,Teranga (Hospitality) in Brooklyn,25188010,Liz,Bedford-Stuyvesant,40.68556,-73.95417,Private room,55.0,3,15,2019-07-01,0.81,1,66,11216,0,Brooklyn
22327744,Sunny room in Queens for couple,79298323,Crispy,Maspeth,40.73449,-73.89227,Private room,45.0,5,12,2019-06-25,0.99,3,320,11377,0,Queens
22328089,*BEAUTIFUL BEDROOM**SUBWAY CLOSE!!,156259857,Joao,Bushwick,40.68116,-73.90502,Private room,49.0,1,26,2019-05-31,1.41,3,115,11207,0,Brooklyn
22329791,"Time Square ,Super Clean and Safe 2bedroom",145844983,Eric,Hell's Kitchen,40.76258,-73.9887,Entire home/apt,180.0,4,48,2019-07-05,2.58,1,61,10019,0,Manhattan
22330756,Cosy private Bedroom in Williamsburg,54658419,Pierre,Williamsburg,40.71127,-73.95898,Private room,100.0,3,10,2019-04-25,0.55,2,0,11211,0,Brooklyn
22336218,Greenpoint Sun Garden,108150300,Cassi,Greenpoint,40.7257,-73.95553,Private room,100.0,1,5,2019-06-24,0.27,2,163,11222,0,Brooklyn
22336299,Boho Chic One Bedroom In Cobble Hill Brookyn,134948140,Tina,Cobble Hill,40.68669,-73.99909,Entire home/apt,112.0,1,62,2019-06-17,3.33,1,151,11231,0,Brooklyn
22336899,Brooklyn Home with Jacuzzi Tub and Backyard,15854250,Stephen,Clinton Hill,40.69573,-73.96744,Entire home/apt,102.0,13,6,2019-06-10,0.33,1,0,11205,0,Brooklyn
22338292,Cute small one bedroom in Queens Woodside,5795423,Alexandre,Sunnyside,40.74632,-73.91299,Entire home/apt,80.0,1,3,2019-05-15,0.21,1,1,11377,0,Queens
22338296,Two Bedroom UES Apartment with Great Amenities,16026189,Rob,Upper East Side,40.77604,-73.951,Entire home/apt,200.0,2,8,2019-05-26,0.5,2,3,10028,1,Manhattan
22338304,"Brand New, Furnished 1 bedroom apartment",160726948,Mike,Kips Bay,40.74404,-73.97887,Entire home/apt,100.0,30,6,2019-04-01,0.45,2,271,NA,NA,Manhattan
22338850,**BUDGET private room w/backyard,154258141,Elsie,Bushwick,40.68731,-73.91669,Private room,45.0,3,10,2019-05-29,0.9,10,322,11221,0,Brooklyn
22339218,*Lp)  Amazing Private Room in Brooklyn,154258141,Elsie,Bushwick,40.68683,-73.91692,Private room,60.0,2,41,2019-06-12,2.46,10,362,11221,0,Brooklyn
22339390,Easin' on the Artist Row,162436632,Kaj,East Village,40.7226,-73.97591,Private room,65.0,7,9,2019-05-06,0.71,1,144,10009,0,Manhattan
22339430,*Ep)  Beautiful Private Room 20 min to Manhattan,154258141,Elsie,Bushwick,40.68804,-73.91493,Private room,75.0,2,46,2019-06-24,2.65,10,360,11221,0,Brooklyn
22339572,*Tr)  Charming Private Room 20 min to manhattan,154258141,Elsie,Bushwick,40.68822,-73.91639,Private room,64.0,2,46,2019-06-19,2.67,10,352,11221,0,Brooklyn
22339698,A Lovely 1 Bedroom Apartment Near Transportation !,163329653,Blandine,East Flatbush,40.65145,-73.94553,Entire home/apt,120.0,2,83,2019-07-01,4.43,1,346,11203,0,Brooklyn
22339754,Artistic Chic East Village Flat!,32926963,Garrett,East Village,40.72582,-73.97558,Private room,95.0,2,13,2019-01-02,0.7,1,0,10009,0,Manhattan
22339757,*Dg)  Delightful Private Room 20 min to Manhattan,154258141,Elsie,Bushwick,40.68666,-73.91466,Private room,67.0,2,27,2019-06-21,1.55,10,359,11207,0,Brooklyn
22339967,Great Room on UES,84679277,Joe,Upper East Side,40.77817,-73.95096,Private room,60.0,2,2,2019-05-05,0.3,1,0,10035,0,Manhattan
22340093,Newly Furnished 2BR~Prime UES~CPark~subway2 blocks,162280872,Izi,Upper East Side,40.774,-73.94932,Entire home/apt,150.0,30,3,2019-06-17,0.25,13,147,10028,1,Manhattan
22340384,Great Place! Great Space! Welcome 2 My BK Place!,18049970,Lou,Brownsville,40.65948,-73.90084,Entire home/apt,175.0,3,56,2019-07-08,3.0,2,288,11212,0,Brooklyn
22340808,Manhattan Club Luxury Condo Central Park - Suite,16830841,Mara,Midtown,40.76548,-73.98035,Entire home/apt,365.0,1,13,2019-07-06,0.71,5,65,10019,0,Manhattan
22341035,"Cozy room 4 one JFK, LGA & subway to Manhattan",162142087,Christian,Jamaica,40.68804,-73.80564,Private room,59.0,1,21,2019-06-05,1.53,3,348,11435,0,Queens
22341308,Large Private Room Perfect for 3-4 people!,155109689,Dolores,Greenpoint,40.73322,-73.95177,Private room,121.0,1,8,2019-06-12,0.44,2,91,11222,0,Brooklyn
22342382,"MASTER, BEDROOM CLOSE TO LGA/TO MANHATTAN",44213272,Miss. G.,Ditmars Steinway,40.77233,-73.91251,Private room,50.0,2,38,2019-07-01,2.04,5,301,11105,0,Queens
22342547,3 BR apt on 2nd floor. Close to airport & Shopping,152371030,KerryAnna,Springfield Gardens,40.66566,-73.76002,Entire home/apt,95.0,2,44,2019-04-27,2.53,1,190,11413,0,Queens
22343079,Sunny and Private Room close to Manhattan!!!,107953084,Ervita,Prospect-Lefferts Gardens,40.66316,-73.95326,Private room,75.0,2,61,2019-07-02,3.26,3,265,11225,0,Brooklyn
22343658,"+Williamsburg Private Bedroom, Private backyard!",2772294,Nicolas,Williamsburg,40.71136,-73.94527,Private room,55.0,14,5,2019-05-26,0.27,1,90,11206,0,Brooklyn
22343909,Sublevel Penthouse Suite,52586141,Lance,Bedford-Stuyvesant,40.69454,-73.94895,Entire home/apt,110.0,4,40,2019-06-30,2.37,1,50,11237,0,Brooklyn
22343961,✪Modern house @ Williamsburg | 15min to Manhattan✪,122177964,Henry,Williamsburg,40.70192,-73.94169,Entire home/apt,250.0,1,95,2019-06-20,5.04,1,79,11206,0,Brooklyn
22344483,Greenpoint Pad,163376694,Stephanie,Greenpoint,40.72288,-73.9514,Entire home/apt,125.0,21,24,2019-04-29,1.3,1,264,11222,0,Brooklyn
22345271,Apartment in Trendy and Vibrant Lower East Side,163384875,Sarah & Burak,Lower East Side,40.72002,-73.98893,Entire home/apt,185.0,2,92,2019-06-30,4.88,1,120,10002,0,Manhattan
22345676,Bushwick/BedStuy Studio Apartment,2921109,Alice,Bedford-Stuyvesant,40.69104,-73.92886,Entire home/apt,104.0,2,31,2019-06-06,1.69,1,166,11221,0,Brooklyn
22346131,MODERN HAVEN IN CITY,156187884,Mairo,Astoria,40.75596,-73.92798,Entire home/apt,135.0,2,44,2019-06-20,2.37,1,83,11106,0,Queens
22346441,"Private room for 4 JFK, LGA, Subway to Manhattan",162142087,Christian,Jamaica,40.68695,-73.8045,Private room,79.0,1,61,2019-06-18,3.3,3,151,11435,0,Queens
22350243,Nice Penthouse very close to Manhattan and airport,163421878,Any,Woodside,40.74416,-73.91137,Private room,75.0,1,37,2019-06-30,2.09,3,344,11377,0,Queens
22352661,Modern 1 Bedroom in East Williamsburg,11742675,Malik,Williamsburg,40.7078,-73.94619,Entire home/apt,135.0,1,24,2019-06-27,1.42,2,36,11206,0,Brooklyn
22352928,Bright Brooklyn garden level apartment,1226742,Johnny,Clinton Hill,40.68245,-73.96321,Entire home/apt,200.0,1,39,2019-06-30,2.44,2,362,11238,0,Brooklyn
22354307,Location location soho cozy apt heart of NYC,163458740,Blair,SoHo,40.72547,-74.0021,Entire home/apt,190.0,1,94,2019-07-01,5.18,1,187,10012,0,Manhattan
22354598,Ideal studio in Midtown Manhattan,120762452,Stanley,Murray Hill,40.74979,-73.97551,Entire home/apt,111.0,30,1,2019-04-06,0.32,50,317,10017,0,Manhattan
22356843,Bright Light Highrise Spacious Room with Balcony,382836,Chemme,Hell's Kitchen,40.75858,-73.99227,Private room,140.0,4,24,2019-06-30,1.3,4,355,10036,0,Manhattan
22356845,The BROOKLYN Room with Outdoor Space,7416563,Timo,Downtown Brooklyn,40.68962,-73.98489,Entire home/apt,80.0,4,87,2019-06-16,4.71,1,4,11201,0,Brooklyn
22357450,Stunning & spacious loft in the heart of W.berg,137822449,Kaitlin,Williamsburg,40.71845,-73.95533,Entire home/apt,179.0,2,13,2019-07-02,0.71,1,35,11211,0,Brooklyn
22358421,Sex in the City Pad w/ Open City Views  PRIME UES!,163489115,Glen,Upper East Side,40.77795,-73.94653,Entire home/apt,110.0,3,30,2019-06-23,1.62,1,265,10128,0,Manhattan
22359767,"Chic 4 BEDROOM, Nearby Metro, Rooftop.",158399244,Ted,Bushwick,40.68853,-73.91765,Entire home/apt,250.0,1,103,2019-06-25,5.5,4,69,11221,0,Brooklyn
22360132,Upper West Side Garden apartment,50578169,Joyce,Upper West Side,40.78242,-73.98381,Entire home/apt,400.0,3,32,2019-06-23,1.88,1,69,10023,0,Manhattan
22361604,Brooklyn Palace,163516658,Calisa,East New York,40.656,-73.89719,Entire home/apt,80.0,1,139,2019-06-24,7.65,1,77,11207,0,Brooklyn
22361893,Studio apartment -PRIVATE,163518918,N,Williamsburg,40.70803,-73.94255,Entire home/apt,118.0,3,3,2019-05-24,1.32,1,249,11206,0,Brooklyn
22362691,Cozy up in family friendly Queens!,7335887,Emily,Glendale,40.70037,-73.89344,Entire home/apt,60.0,2,34,2019-06-14,1.89,2,117,11385,0,Queens
22363371,Clean&Simple 2- Airport delays & Layovers,132341923,Cynthia,Jamaica,40.68922,-73.78684,Entire home/apt,57.0,1,91,2019-07-05,5.04,2,57,11433,0,Queens
22370132,Shared HARLEM Loft w/ Private Bedroom/Bath Suite,163574555,Jeffrey,Harlem,40.81245,-73.95131,Private room,120.0,1,69,2019-07-05,3.73,1,277,10027,0,Manhattan
22370339,Beautiful One Bedroom,163576102,Shonelle,Flatbush,40.63547,-73.9632,Entire home/apt,64.0,30,2,2019-04-30,0.15,1,268,11226,0,Brooklyn
22370386,1 Bedroom in 2 bedroom apartment near Central Park,126735001,Deundre,Harlem,40.80106,-73.95905,Private room,78.0,2,36,2019-06-24,1.94,1,0,10026,0,Manhattan
22371082,KING ROOM IN 1500 SQFT WBRG BALLROOM LOFT,2212344,Enrique,Williamsburg,40.71208,-73.95566,Private room,78.0,4,4,2019-01-01,0.22,3,0,11211,0,Brooklyn
22372939,"Spacious entire apartment in Carroll Gardens, BK.",47499199,Sheyla,Columbia St,40.6827,-74.00265,Entire home/apt,140.0,3,10,2019-04-16,0.54,1,0,11231,0,Brooklyn
22373128,Bronx Norwood Apt,163586662,Cory,Norwood,40.87446,-73.87453,Private room,187.0,3,4,2019-07-04,0.22,1,76,10467,0,The Bronx
22373272,Historic Crown Heights Townhouse w. Private Yard,156935,Sneha,Crown Heights,40.66602,-73.94612,Entire home/apt,300.0,4,28,2019-06-25,1.52,1,179,11225,0,Brooklyn
22374327,Time Square cozy room to dream big,163602988,Javier,Hell's Kitchen,40.7661,-73.99447,Private room,100.0,3,22,2019-06-22,1.2,1,13,10019,0,Manhattan
22374799,★Spacious 2 b/r apt | 3 beds + WiFi~Sleeps 1-6★,163605956,Jean,Flatlands,40.62906,-73.92938,Entire home/apt,117.0,1,24,2019-06-24,1.3,1,328,11234,0,Brooklyn
22376064,Brooklyn Chill Space One Bedroom,5524607,Tanya,Bedford-Stuyvesant,40.68576,-73.91719,Entire home/apt,95.0,1,35,2019-07-03,2.04,1,28,11233,0,Brooklyn
22376093,Private Cozy Rustic Escape in Williamsburg,24273714,Aracelis,Williamsburg,40.71339,-73.93896,Entire home/apt,160.0,2,34,2019-07-01,1.84,3,272,11211,0,Brooklyn
22376903,Lily Brooklyn Private Home,163625251,Lily-Thuy,Sunset Park,40.64339,-74.02191,Entire home/apt,109.0,3,34,2019-06-22,1.85,1,156,11220,0,Brooklyn
22376920,"Quiet, Cozy Room | Heart of Midtown! | Steps to UN",163626113,Alexis,Midtown,40.75349,-73.96545,Private room,160.0,2,107,2019-06-30,5.73,1,49,10022,1,Manhattan
22376956,Best view of the Empire State in all NYC!,707534,Nanda,Theater District,40.75462,-73.9864,Entire home/apt,330.0,2,9,2019-05-28,0.48,1,5,10018,1,Manhattan
22378688,Lovely apartment,24755691,筱,Long Island City,40.75673,-73.93609,Private room,50.0,1,10,2019-06-30,0.53,1,211,11101,0,Queens
22379701,Private room + full bathroom / lots of sun + dogs,92649019,Sophie,Crown Heights,40.66921,-73.92624,Private room,68.0,6,48,2019-06-29,2.59,1,0,11213,0,Brooklyn
22382863,Williamsburg Luxury Private 1bed1bath.,66837596,Yoo MI,Williamsburg,40.71908,-73.96442,Private room,140.0,3,19,2019-06-17,1.03,2,79,11249,0,Brooklyn
22384473,MASTER BEDROOM IN THE HEART OF MIDTOWN EAST!,46473712,Vanessa,Midtown,40.75225,-73.97067,Private room,185.0,3,5,2019-03-16,0.27,1,8,10017,0,Manhattan
22384717,Upper Manhattan Oasis,3076579,Elisabeth,Inwood,40.86489,-73.92902,Private room,50.0,3,4,2019-05-12,0.66,1,31,10034,0,Manhattan
22384915,King Sized Room in Prospect Lefferts Gardens,1512819,Sydney,Flatbush,40.65278,-73.95392,Private room,45.0,3,13,2019-04-06,0.7,5,76,11226,0,Brooklyn
22385723,"Large, Sunny Bushwick Loft with Rooftop Access",35089676,Francis,Bushwick,40.69967,-73.92096,Private room,35.0,1,8,2019-06-14,0.44,1,76,11237,0,Brooklyn
22386804,Spacious Gem in the heart of NYC,163715101,Ahlem,Hell's Kitchen,40.76402,-73.98909,Entire home/apt,110.0,2,67,2019-06-23,3.93,1,67,10019,0,Manhattan
22387260,Large Private House Apartment Near Yankee Stadium,161902034,Jesus,Concourse Village,40.83373,-73.91147,Entire home/apt,140.0,1,106,2019-06-30,5.7,1,310,10456,0,The Bronx
22387499,Peaceful Garden Apartment in Architect's Townhouse,68554866,Andrea & James,Bushwick,40.68481,-73.90713,Entire home/apt,125.0,3,27,2019-07-03,2.77,1,41,11207,0,Brooklyn
22389035,Spacious Bright Top Floor Apt w/ Balcony in LIC 1,25944182,Yves,Sunnyside,40.73874,-73.92961,Private room,68.0,2,50,2019-07-05,2.84,2,51,11101,0,Queens
22389071,"5* Modern Lux 2BR2B Midtown Manhattan, River Views",48205496,B,Hell's Kitchen,40.76825,-73.99107,Entire home/apt,199.0,3,12,2019-06-29,0.65,2,17,10019,0,Manhattan
22389258,"Spacious & Sunny 2BD / 2BTH in Chelsea, Manhattan",5769367,Natalie,Chelsea,40.74312,-73.99953,Entire home/apt,450.0,3,12,2019-05-27,0.65,1,83,10011,0,Manhattan
22389296,Spacious Bright Top Floor Apt w/ Balcony in LIC 2,25944182,Yves,Sunnyside,40.7387,-73.9283,Private room,76.0,2,53,2019-07-01,3.15,2,76,11101,0,Queens
22390736,Luxurious Midtown Manhattan Apartment -Ladies Only,163749958,Brianna,Kips Bay,40.74351,-73.97857,Shared room,39.0,1,4,2019-05-14,0.49,3,324,10016,0,Manhattan
22390755,Huge Clean Room in Trendy Bushwick,4043468,Marlee,Bushwick,40.69523,-73.90871,Private room,48.0,2,28,2019-07-07,1.51,1,3,11237,0,Brooklyn
22394214,Cozy Apartment in Williamsburg,6757221,Athina,Williamsburg,40.70912,-73.94813,Entire home/apt,120.0,6,1,2019-01-02,0.16,2,0,11206,0,Brooklyn
22395320,Manhattan Luxury Doorman Loft in Midtown South,2257005,Sean,Midtown,40.74989,-73.98231,Private room,100.0,3,31,2019-03-15,1.8,1,0,10016,0,Manhattan
22400254,large room and convenient to train and JFK. #4,82367658,John,Richmond Hill,40.68985,-73.82003,Private room,40.0,3,7,2019-06-13,0.38,5,313,11419,0,Queens
22400368,Forest Houses City Getaway (No Hot Water),158568617,Mandela,Longwood,40.823,-73.90859,Entire home/apt,60.0,1,104,2019-06-23,5.61,1,365,10456,0,The Bronx
22400476,"Free yoga & sauna, awesome room. Sunny, wood floor",6787883,Gabriela,Carroll Gardens,40.68105,-73.99267,Private room,53.0,1,20,2019-03-23,1.29,4,151,11231,0,Brooklyn
22400510,"Free yoga & sauna, beautiful room. Best hood. Nice",6787883,Gabriela,Carroll Gardens,40.68168,-73.99291,Private room,120.0,1,16,2019-05-26,1.05,4,150,11231,0,Brooklyn
22400568,Perfect Beautiful Modern House in NYC Summer,12898987,Johan,Ditmars Steinway,40.77537,-73.90279,Entire home/apt,150.0,3,49,2019-06-05,2.74,1,324,11105,0,Queens
22401048,"Yoga & sauna during your stay, spacious & sunny.",6787883,Gabriela,Carroll Gardens,40.68243,-73.99334,Private room,59.0,1,20,2019-06-20,1.23,4,132,11231,0,Brooklyn
22401504,Charming Private Brooklyn Apartment,163855521,Judith,East New York,40.6762,-73.87936,Entire home/apt,99.0,3,66,2019-07-01,3.55,1,254,11208,0,Brooklyn
22403335,Fort Greene Jewel,163877894,JoAnn,Clinton Hill,40.68933,-73.96879,Entire home/apt,149.0,29,24,2019-04-23,1.42,1,3,11205,0,Brooklyn
22404730,"Modern & Cozy 2Bedroom apt.
15min to Times Square.",1417159,James,Harlem,40.8227,-73.94014,Private room,159.0,4,42,2019-06-15,2.46,1,242,10039,0,Manhattan
22406109,COZY STUDIO IN THE HEART OF CENTRAL HARLEM!,54656266,Asya,Harlem,40.81911,-73.93794,Entire home/apt,90.0,2,38,2019-06-30,2.05,1,25,10030,0,Manhattan
22406251,Manhattan room,163905917,Matilda,Hell's Kitchen,40.75692,-73.9979,Private room,80.0,2,7,2019-01-01,0.38,3,0,10018,1,Manhattan
22406991,法拉盛中心近地铁舒适单房—Cozy room in flushing,52711549,Wynne,Flushing,40.75855,-73.82208,Private room,50.0,1,16,2019-06-29,0.85,2,1,11355,0,Queens
22408376,Colonial Bdr Near Midtown Manhattan,44213272,Miss. G.,Ditmars Steinway,40.77611,-73.91481,Private room,37.0,1,14,2019-01-04,0.83,5,310,11105,0,Queens
22409383,Park Slope 15 min to MANHATTAN SLEEPS 10 + INFANT,3532263,Alejandro,Gowanus,40.67023,-73.99235,Entire home/apt,349.0,2,19,2019-06-21,1.03,4,363,11215,0,Brooklyn
22409448,Premier Garden Suite near Columbia University,9470468,Zeleke,Harlem,40.80815,-73.95399,Entire home/apt,120.0,3,20,2019-07-05,4.96,1,55,10027,0,Manhattan
22411635,"Your insanely quiet, achingly cute, chillspot",11200970,Eve,Williamsburg,40.71233,-73.94118,Private room,80.0,1,31,2019-06-25,1.67,1,13,11211,0,Brooklyn
22411833,Luxury Times Square High Rise,35805776,Rajan,Hell's Kitchen,40.75857,-73.99189,Entire home/apt,300.0,3,6,2019-05-26,0.32,1,0,10036,0,Manhattan
22417648,"Room w/ amazing views, elevator & private bathroom",25064629,Bianca,Two Bridges,40.71291,-73.99463,Private room,119.0,3,42,2019-06-13,2.26,1,54,10002,0,Manhattan
22419249,SPACIOUS BROOKLYN STUDIO NEAR MUSEUM,10556923,Chris,Crown Heights,40.67719,-73.95471,Entire home/apt,110.0,4,15,2019-05-28,0.83,1,13,11216,0,Brooklyn
22419704,"The ""TriBeCa LOFT"" #3 | A stylish 2 bed apt",3231509,Annamaria,Tribeca,40.72052,-74.00365,Entire home/apt,499.0,14,23,2019-05-09,1.27,4,1,10013,1,Manhattan
22419930,Private 1 bedroom 10 mins away to Manhattan NYC,162745077,Dorothy,Long Island City,40.75469,-73.92822,Private room,99.0,1,23,2019-07-01,1.25,2,93,11106,0,Queens
22420010,"The ""TriBeCa Loft"" #5 | A brand New 2 beds Loft",3231509,Annamaria,Tribeca,40.71912,-74.0038,Entire home/apt,499.0,14,14,2019-03-06,0.78,4,298,10013,1,Manhattan
22421636,Cozy Apartment across Astoria Park,35518413,Suhel,Ditmars Steinway,40.77692,-73.92385,Entire home/apt,130.0,1,93,2019-07-01,5.01,2,279,11102,0,Queens
22425516,Private Bedroom Near Union Square and East Village,164228532,Vivian,East Village,40.73277,-73.98716,Private room,92.0,3,104,2019-06-20,5.67,2,25,10003,0,Manhattan
22431770,Freehand New York- Queen Room,164291123,Freehand,Flatiron District,40.74077,-73.98718,Private room,129.0,1,47,2019-06-05,2.8,3,364,10010,0,Manhattan
22432497,Convenient PRIVATE ROOM in Brooklyn. Near station!,164303137,Mamiko,Bedford-Stuyvesant,40.69455,-73.93445,Private room,34.0,4,35,2019-05-25,2.36,2,5,11206,0,Brooklyn
22432585,Peaceful Escape |Sunny+Modern| Close to Everything,3244298,Shek,East Harlem,40.79202,-73.93999,Private room,95.0,2,8,2019-05-13,0.44,1,146,10029,0,Manhattan
22433291,Harlem Hideaway,84716175,Garret,Harlem,40.8229,-73.93925,Private room,65.0,1,14,2019-01-01,0.76,2,180,10039,0,Manhattan
22434082,Cozy West Village Apartment,164318938,Noni,West Village,40.73248,-74.00053,Entire home/apt,225.0,1,29,2019-06-23,1.72,1,14,10019,0,Manhattan
22434380,Private Room for 1 person in LES/Chinatown,147058441,Scotty,Chinatown,40.71626,-73.99224,Private room,68.0,1,7,2019-07-07,0.39,1,54,10002,0,Manhattan
22435019,Splendid on The Park,5076827,Diane And Craig,Harlem,40.80638,-73.94415,Entire home/apt,180.0,3,29,2019-02-20,1.79,2,235,10027,0,Manhattan
22436581,Beautiful bedroom in Manhattan,110191144,Mamadou,Harlem,40.82375,-73.95379,Private room,68.0,2,28,2019-06-01,1.75,2,53,10031,0,Manhattan
