id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,postcode,rich,borough
23840030,"Cozy, Convenient 10 min from Manhattan !",179010070,Antonia,,40.75451,-73.90654,Private room,150.0,2,36,1/2/2020,1.14,1,336,11377,0,Queens
23842204,Cozy Brooklyn Oasis 20min to Manhattan(for 1 or 2),38615080,Beth,"Brooklyn, New York, United States",40.67184,-73.9524,Private room,63.0,3,36,3/10/2020,1.69,1,0,11216,0,Brooklyn
23844034,Marce’s  Retreat- Perfection in NYC!,2478424,L.Marce,"Elmhurst, New York, United States",40.73772,-73.88259,Entire home/apt,135.0,4,27,8/10/2020,0.99,1,170,11373,0,Queens
23856563,Sun-filled Artist Home 1BR in convenient L.I.C !,25497297,Megan,"Queens, New York, United States",40.74874,-73.94738,Entire home/apt,120.0,2,17,1/1/2020,0.61,1,0,11101,0,Queens
23858270,Renovated Studio Apt! Walk to the Subway & Ferry!,18768995,MJ & Al,"Brooklyn, New York, United States",40.62987,-74.02483,Private room,95.0,3,49,3/9/2020,1.57,1,319,11209,0,Brooklyn
23859194,Old School New York,179233527,David,,40.79677,-73.97261,Private room,80.0,3,41,2/16/2020,1.31,1,0,10025,0,Manhattan
23861367,"Love Nest, Just for 2",21721684,S.,"Brooklyn, New York, United States",40.68442,-73.90797,Entire home/apt,60.0,3,126,10/28/2020,3.95,2,313,11207,0,Brooklyn
23870093,Private Sunny Apt In Beautiful Brooklyn Brownstone,6570552,Hugo,"Brooklyn, New York, United States",40.68378,-73.93924,Entire home/apt,135.0,5,5,1/1/2020,0.19,1,365,11221,0,Brooklyn
23870798,Genuine Lower East Side 1BR apt,52443525,Jose,"New York, United States",40.72107,-73.98585,Entire home/apt,116.0,30,38,3/8/2020,1.21,1,0,10002,0,Manhattan
23874025,Sonder | Downtown 1BR at One Platt,12243051,Sonder,"New York, United States",40.70667,-74.0064,Entire home/apt,190.0,29,4,3/14/2020,0.19,9,126,10038,0,Manhattan
23874196,Comfortable and cozy room in the heart of Astoria,179366206,Nevine,"Queens, New York, United States",40.76166,-73.91466,Private room,45.0,120,7,1/15/2020,0.28,1,89,11103,0,Queens
23876355,Clean an comfortable apartment,16597520,Eliana,,40.76531,-73.91786,Private room,55.0,3,6,1/1/2020,0.2,1,178,11103,0,Queens
23876927,BEST LOCATION IN NY,146326976,Ana Y Hugo,,40.75654,-73.91628,Private room,47.0,3,51,10/18/2020,1.65,1,360,11103,0,Queens
23877781,"Modern Comfort in Carroll Gardens, Brooklyn",8610441,Bernadette,"Brooklyn, New York, United States",40.67767,-73.99591,Entire home/apt,202.0,2,93,10/24/2020,2.94,1,343,11231,0,Brooklyn
23899280,Huge 2BR in South Slope,316474,Ellie,,40.66525,-73.9863,Entire home/apt,232.0,2,1,8/31/2020,0.46,3,186,11215,0,Brooklyn
23901030,Wyndham Midtown 45 (2 Bedroom Presidential) 5A,100238132,Michael,,40.75146,-73.97326,Entire home/apt,353.0,3,36,2/23/2020,1.16,12,0,10035,0,Manhattan
23901779,Nice Alcove studio UES,51501835,Jeniffer,,40.78037,-73.95367,Entire home/apt,68.0,30,2,3/18/2020,0.08,108,338,10128,0,Manhattan
23901975,BrightClean Studio near Grand Central (MurrayHill),43275413,Ashumi,,40.7463,-73.97831,Entire home/apt,164.0,2,22,1/1/2020,0.71,1,0,10016,0,Manhattan
23902905,Shared Room in Midtown East,1429710,Bonnie,,40.75516,-73.96872,Shared room,69.0,1,22,2/6/2020,0.71,1,89,10022,1,Manhattan
23905099,The Most Delicious Airbnb Ever,24288568,Micah,"Brooklyn, New York, United States",40.69628,-73.93382,Private room,103.0,1,89,9/7/2020,2.8,1,62,11221,0,Brooklyn
23917121,"YES WE'RE OPEN! Sunny, Spacious Bed Stuy Apartment",179765779,Allegra,"Brooklyn, New York, United States",40.68126,-73.92931,Entire home/apt,100.0,3,132,10/31/2020,4.27,1,358,11233,0,Brooklyn
23917760,Cozy mezzanine bdrm in charming Bklyn neighborhood,179778880,MIchael,"Brooklyn, New York, United States",40.66195,-73.99034,Private room,50.0,2,77,3/12/2020,2.45,2,306,11215,0,Brooklyn
23921536,A Bright Sunny Studio in a Luxurious Building!,57192926,Yara,,40.7088,-74.00524,Entire home/apt,165.0,15,55,1/1/2020,1.75,1,179,10038,0,Manhattan
23921983,Spacious and Private Studio in Charming House.,165257273,Soon,"Queens, New York, United States",40.77244,-73.8,Private room,60.0,30,7,1/31/2020,0.25,1,343,11358,0,Queens
23922304,SINGLE SHARED BATHROOM,163362268,Reservation Desk,,40.73405,-73.98427,Private room,50.0,30,3,3/31/2020,0.19,25,363,10003,0,Manhattan
23926532,"Quiet, Sunny Bedroom in Lefferts Gardens",171198420,Edna,"Brooklyn, New York, United States",40.65455,-73.94843,Private room,50.0,3,50,10/8/2020,2.08,2,58,11226,0,Brooklyn
23934000,Room 5 - Quiet Retreat in Historic Victorian Home,173362161,Elizabeth,"Brooklyn, New York, United States",40.64263,-73.97057,Private room,54.0,2,101,10/16/2020,3.2,6,83,11218,0,Brooklyn
23935141,"Sun-filled, Mod 3BR Apt Steps from Prospect Park",282655,Jenna,"Brooklyn, New York, United States",40.64869,-73.97083,Entire home/apt,196.0,3,83,10/19/2020,2.71,4,330,11218,0,Brooklyn
23946148,Spacious Studio with Private Patio in Greenwood!,15817123,Stephanie,"Brooklyn, New York, United States",40.66188,-73.99811,Entire home/apt,87.0,3,87,9/19/2020,2.81,1,58,11232,0,Brooklyn
23946797,Entire apt in Manhattan. 15 mins to Times Square!,65059624,Peiyi,"New York, United States",40.8109,-73.93759,Entire home/apt,150.0,3,121,7/31/2020,3.93,2,20,10037,0,Manhattan
23957358,Amazing 1 bedroom in LES,167157909,Allie,"New York, United States",40.72108,-73.98701,Entire home/apt,122.0,3,1,1/1/2020,0.1,1,180,10002,0,Manhattan
23963981,Home away from home,180208872,Ketia,"Brooklyn, New York, United States",40.63363,-73.90684,Entire home/apt,158.0,2,179,10/26/2020,6.42,1,336,11236,0,Brooklyn
23973305,Private Sunny Apartment on the Upper East Side,88394152,Jessica,"New York, United States",40.77744,-73.94628,Entire home/apt,165.0,2,26,1/3/2020,0.84,1,311,10128,0,Manhattan
23976700,HUGE ARTSY DESIGNER APRT IN CHINATOWN W/ ELEVATOR,7988008,Emily,"New York, United States",40.71312,-73.99123,Entire home/apt,210.0,2,19,7/13/2020,0.6,1,347,10002,0,Manhattan
23990829,Cosy private room in Central Harlem apartment,360430789,Isabel,,40.81542,-73.94304,Private room,40.0,6,57,9/30/2020,1.84,1,249,10030,0,Manhattan
23992737,Big Room in Quiet Neighborhood,4841646,Esmee,"Queens, New York, United States",40.72972,-73.87415,Private room,51.0,1,25,10/16/2020,0.82,1,5,11379,0,Queens
24000498,Astoria townhouse apartment in great location,41414774,Molly And David,"Queens, New York, United States",40.76116,-73.91023,Entire home/apt,90.0,4,12,10/8/2020,0.38,1,269,11103,0,Queens
24006208,CLEAN & COZY PRIVATE ROOM SHARING APARTMENT QUEENS,53778891,Laura,"Queens, New York, United States",40.71172,-73.82877,Private room,45.0,2,42,2/11/2020,1.38,1,337,11415,0,Queens
24014159,Central Brooklyn Beautiful Rooms Room Cozy #2,167098774,Keisha,"Brooklyn , New York, United States",40.63839,-73.89276,Private room,56.0,2,40,2/8/2020,1.27,3,126,11236,0,Brooklyn
24016962,New York on The Ocean,180744564,Montage,"Brooklyn, New York, United States",40.57923,-73.95371,Entire home/apt,99.0,1,64,10/3/2020,2.06,1,365,11235,0,Brooklyn
24017521,(2 beds) Great location private room in Manhattan!,117675375,Kyoko,"New York, United States",40.80002,-73.93745,Private room,39.0,5,39,3/10/2020,1.24,2,53,10035,0,Manhattan
24020883,Beach Bungalow 2 Bedroom,180781689,Jeremy,,40.58932,-73.81398,Entire home/apt,99.0,2,128,10/26/2020,4.31,2,161,11693,0,Queens
24022413,Luxury in a penthouse with Manhattan skyline views,4094332,Nick & Gaby,"Brooklyn, New York, United States",40.65258,-73.95262,Entire home/apt,110.0,28,77,7/31/2020,2.58,1,272,11226,0,Brooklyn
24024496,1 Bedroom+Piano Studio Manhattan Near Central Park,31671247,Tj,"New York, United States",40.79377,-73.94019,Entire home/apt,145.0,2,19,1/12/2020,0.64,1,0,10029,0,Manhattan
24024721,JFK Queens Home Away From Home House Of Suedajoy 2,175019394,Suzan,"Queens, New York, United States",40.67162,-73.77911,Private room,50.0,1,177,8/2/2020,5.59,6,121,11434,0,Queens
24033132,Wonderfully cozy studio on Waverly w/nice backyard,8852676,Sandy,"Brooklyn , New York, United States",40.69581,-73.96913,Entire home/apt,145.0,2,91,9/8/2020,2.9,1,363,11205,0,Brooklyn
24038323,Dreamy Williamsburg Bedroom with Private Terrace,32720219,Gizem,"Brooklyn, New York, United States",40.70788,-73.94563,Private room,120.0,2,16,1/7/2020,0.51,2,0,11206,0,Brooklyn
24039582,BedSTUY SupperCLUB,14795719,Shirley,,40.6844,-73.93316,Private room,45.0,6,44,2/25/2020,1.43,1,32,11233,0,Brooklyn
24040279,Cozy and bright bedroom in South Williamsburg,4365496,Sarah,"Brooklyn, New York, United States",40.7101,-73.96046,Private room,75.0,2,58,3/31/2020,1.92,1,0,11249,0,Brooklyn
24041631,Beautiful sunny BR in fully renovated apartment !!,23831257,Nicole,"Brooklyn, New York, United States",40.68051,-73.92974,Private room,43.0,7,10,2/18/2020,0.34,3,343,11233,0,Brooklyn
24041916,New One Bedroom 15-20 Min. From NYC! Close to all!,179382251,Christine,,40.7715,-73.91136,Entire home/apt,100.0,30,39,2/16/2020,1.38,1,362,11105,0,Queens
24042844,LOVE MANHATTAN 2,143052745,Ociel,"Bronx, New York, United States",40.80831,-73.92019,Private room,60.0,1,57,9/20/2020,1.81,5,267,10454,0,The Bronx
24043603,Experience Brownstone Living in Brooklyn!,4181378,Lauren,"Brooklyn, New York, United States",40.68966,-73.93568,Entire home/apt,180.0,4,36,9/26/2020,1.28,3,346,11221,0,Brooklyn
24057278,Ace location. Luxurious apt 5 min walk to 7 train.,161899037,Tony,"flushing, New York, United States",40.75829,-73.83153,Entire home/apt,109.0,2,81,10/31/2020,2.64,7,68,11354,0,Queens
24057583,Beautiful Studio Apt,181108819,Friday,,40.61992,-74.08393,Private room,69.0,1,78,9/1/2020,2.47,1,363,10304,0,Staten Island
24059751,Private cozy room in flushing queens,137129564,Bing,,40.75369,-73.81516,Private room,39.0,1,45,9/7/2020,1.42,6,364,11355,0,Queens
24060140,EAST VILLAGE cozy studio!,29127683,Melissa,"New York, United States",40.73052,-73.98298,Entire home/apt,158.0,3,8,2/24/2020,0.28,2,0,10009,0,Manhattan
24066510,Gorgeous Room available in a 2 bed/apt!,21563231,Nafsica,"New York, United States",40.82552,-73.94669,Private room,61.0,1,10,2/6/2020,0.32,1,178,10031,0,Manhattan
24083340,Your Dream 1 bed Apartment in the heart of SoHo,13460416,Jeremie,"New York, United States",40.72033,-73.99767,Entire home/apt,139.0,7,7,1/5/2020,0.23,1,0,10012-3332,0,Manhattan
24086457,HUGE 2500 sq. ft.  Loft in SoHo/Little Italy,181372846,William,"New York, United States",40.71808,-73.99754,Entire home/apt,685.0,3,65,2/23/2020,2.11,1,212,10013,1,Manhattan
24095408,"Spacious & Charming Williamsburg, Brooklyn  Room",156955078,Michael,"Brooklyn, New York, United States",40.71917,-73.94247,Private room,55.0,2,67,3/10/2020,2.15,1,0,11222,0,Brooklyn
24096826,Charming Historic House in Marble Hill!,18389214,Valeria,"New York, United States",40.87791,-73.91068,Private room,220.0,3,4,1/4/2020,0.14,1,263,10463,0,Manhattan
24099108,Brooklyn Stay Inn TH,179436298,Nyota,"Brooklyn, New York, United States",40.66462,-73.95584,Entire home/apt,120.0,1,7,1/1/2020,0.39,4,361,11225,0,Brooklyn
24105640,"Tranquil private bedroom, Hamilton Heights, NY",178473107,Allan C.,"New York, United States",40.83054,-73.94692,Private room,99.0,1,28,9/8/2020,1.0,6,165,10031,0,Manhattan
24115364,Modern Room in historic Harlem,11582560,Hulon,"New York, United States",40.81652,-73.94463,Private room,49.0,5,35,1/13/2020,1.12,1,186,10030,0,Manhattan
24117055,Enjoy a beautiful room in this bohemian duplex,181651082,Fran,"Queens, New York, United States",40.65826,-73.73636,Private room,70.0,1,24,1/2/2020,0.89,4,121,11422,0,Queens
24118031,[FLEX CANCEL] Walk+Transit Score 94 | 100Mbps,4924711,Daniel Rusteen,"Bronx, New York, United States",40.82054,-73.92798,Entire home/apt,135.0,4,64,9/28/2020,2.21,1,10,10451,0,The Bronx
24119876,Bay view 3 bedroom retreat,181679481,Krystle,"Queens, New York, United States",40.59855,-73.79418,Entire home/apt,201.0,3,32,9/9/2020,1.06,1,263,11692,0,Somerville
24121036,Woody's Larger Bedroom,24591977,Woody,"Brooklyn, New York, United States",40.67838,-73.91025,Private room,50.0,2,26,7/15/2020,0.84,2,0,11233,0,Brooklyn
24122725,Ivoire Business Solutions LLC,181711840,Christophe,"Bronx, New York, United States",40.86134,-73.90418,Private room,60.0,2,31,2/27/2020,0.98,3,363,10468,0,The Bronx
24122836,Cozy Private Room in Flushing 法拉盛中心單人房间,181710793,Michelle & Evelyn,,40.76396,-73.82994,Private room,45.0,30,144,2/23/2020,4.69,4,134,11354,0,Queens
24129287,Sunny Private Bushwick Bedroom,163703392,Melissa,"Brooklyn, New York, United States",40.69399,-73.90675,Private room,29.0,4,19,2/26/2020,0.61,2,0,11237,0,Brooklyn
24136172,Sunny Studio Williamsburg w/ Private Bath&Entrance,1844352,Christine,"Brooklyn, New York, United States",40.71187,-73.94427,Private room,95.0,10,15,1/1/2020,0.49,2,28,11211,0,Brooklyn
24136557,East Village 2 br  Luxury Furnished Rental,177353847,East Village,"New York, United States",40.72564,-73.99044,Entire home/apt,250.0,18,11,2/5/2020,0.35,1,62,10003,0,Manhattan
24140119,"Cozy space with privacy near JFK, CASINO & NYC",181885526,Ling,"South Ozone Park, New York, United States",40.67502,-73.82303,Private room,69.0,1,118,1/2/2020,3.76,1,0,11420,0,Queens
24162064,Heart of Midtown Manhattan,182092241,Masa,,40.75524,-73.96974,Entire home/apt,71.0,3,91,9/29/2020,2.99,1,0,10022,1,Manhattan
24162261,Spacious 1st floor apartment.,83377687,Fernando,"Queens, New York, United States",40.75397,-73.85657,Entire home/apt,130.0,2,73,9/6/2020,2.35,2,152,11368,0,Queens
24171777,Luxury Triplex with Roofdeck,6489789,Tim,"Brooklyn, New York, United States",40.68221,-73.98197,Entire home/apt,507.0,2,4,1/2/2020,0.16,1,0,11217,0,Brooklyn
24178083,Quiet mezzanine bedroom near Subway trains,179778880,MIchael,"Brooklyn, New York, United States",40.6619,-73.99134,Private room,50.0,2,57,1/20/2020,1.88,2,306,11215,0,Brooklyn
24181763,"Private Room in Bklyn, 1 min to J",182260692,Leesha,,40.68376,-73.88032,Private room,99.0,2,104,9/13/2020,3.39,2,40,11208,0,Brooklyn
24186775,"Huge, Clean Brooklyn Room with lots of light",17183013,Mellissa,"Brooklyn, New York, United States",40.68277,-73.91967,Private room,60.0,2,65,9/13/2020,2.09,1,353,11233,0,Brooklyn
24199249,Beautiful East Village Room Open For You!,182411776,David,"New York, United States",40.73043,-73.98023,Private room,115.0,2,52,3/8/2020,1.7,1,180,10009,0,Manhattan
24200751,Rooftop Deck | Backyard Balcony | 2 Baths | 4 Beds,47424665,Brian,,40.70615,-73.91014,Entire home/apt,407.0,2,92,10/18/2020,3.25,2,82,11385,0,Brooklyn
24206044,1 bed-HealthCare Workers 4 Long Stay-Disc. Avail,12986426,Lovelynn,"Manhattan, New York, United States",40.82558,-73.94926,Entire home/apt,185.0,5,5,10/18/2020,0.39,2,0,10031,0,Manhattan
24222051,AMAZING CITY VIEWS!!! 15 min Times Square SLEEPS 8,154949847,Emily,"New York, United States",40.76147,-74.00172,Entire home/apt,64.0,10,86,5/3/2020,3.03,3,130,100036,0,Manhattan
24232076,Amazing cozy studio Lower East Side/Soho/Nolita!,8591292,Rose,"New York, United States",40.72252,-73.98883,Entire home/apt,191.0,3,32,1/2/2020,1.04,1,364,10002,0,Manhattan
24242153,Private apartment in heart of Williamsburg,167818456,Anna,,40.71341,-73.95612,Entire home/apt,134.0,2,84,9/7/2020,2.75,1,345,11211,0,Brooklyn
24244796,Upscale Soho 1 Bedroom Artist Apartment,70091196,Frances,"New York, United States",40.72273,-73.99327,Entire home/apt,214.0,2,79,3/12/2020,2.7,1,0,10012,0,Manhattan
24250052,Private Room on NYC's Upper West Side,21379585,Erik Joshua,"New York, United States",40.77931,-73.98546,Private room,80.0,1,94,3/11/2020,3.01,1,0,10023,0,Manhattan
24264371,Comfy Private Room,182976972,Annero,"Brooklyn, New York, United States",40.64965,-73.92794,Private room,66.0,3,54,9/7/2020,1.75,3,269,11203,0,Brooklyn
24265177,Bright Renewed Apartment 1 minute from A express train,182945752,Carol&Emerson,,40.83894,-73.94015,Private room,55.0,2,103,3/20/2020,3.36,1,62,10031,0,Manhattan
24265209,Cozy Apartment,182295691,Doudou,"New York, United States",40.7727,-73.95627,Entire home/apt,160.0,5,15,1/31/2020,0.51,1,40,10075,1,Manhattan
24265776,Cozy Brooklyn Apartment room near  Manhattan,10875931,Bart,"Brooklyn, New York, United States",40.6494,-73.9701,Private room,45.0,1,86,1/30/2020,2.8,1,31,11226,0,Brooklyn
24266273,Cozy Private Room in Downtown Flushing法拉盛中心私人房间,181710793,Michelle & Evelyn,,40.76572,-73.83019,Private room,45.0,1,156,10/9/2020,5.12,4,82,11354,0,Queens
24267506,♥The Godfather movie♥ Private room. 30 min to NYC,21074914,Albert,"Brooklyn, New York, United States",40.68118,-73.91186,Private room,39.0,1,154,10/30/2020,4.93,3,37,11233,0,Brooklyn
24267706,♥Sunshine of the Spotless Mind room♥,21074914,Albert,"Brooklyn, New York, United States",40.68255,-73.91245,Private room,38.0,1,145,10/24/2020,4.64,3,31,11233,0,Brooklyn
24269100,Sunny Bedroom with Private Bathroom/法拉盛中心私人房間獨立衛浴,181710793,Michelle & Evelyn,,40.76547,-73.82901,Private room,60.0,1,148,10/15/2020,4.83,4,44,11354,0,Queens
24276835,Brooklyn Flat in prime Carroll Gardens (Room),26459329,John,"Brooklyn, New York, United States",40.67602,-73.99947,Private room,60.0,3,45,10/26/2020,1.44,1,178,11231,0,Brooklyn
24278899,Fantastic studio in Chinatown/Lower East side,24404900,Nate,,40.71351,-73.99336,Entire home/apt,180.0,2,93,2/16/2020,2.99,1,0,10002,0,Manhattan
24285869,Charming humble hideaway in LES,97825,Eduardo,,40.71871,-73.99035,Entire home/apt,140.0,9,26,2/7/2020,0.85,1,4,10002,0,Manhattan
24287062,Sally's hideaway - Entire Apartment - 2BR+Balcony,71188253,Aleksej,"Queens, New York, United States",40.74586,-73.89001,Entire home/apt,85.0,4,44,10/8/2020,1.49,1,361,11373,0,Queens
24287261,Sweet Spot In Manhattan NYC!,16574437,Lee,,40.81757,-73.94638,Entire home/apt,89.0,2,73,10/18/2020,2.34,1,252,10030,0,Manhattan
24287286,Spacious home next to JFK airport,32617252,Paul,"Jamaica, New York, United States",40.66897,-73.78853,Entire home/apt,164.0,3,96,10/18/2020,3.31,1,73,11436,0,Queens
24306539,New Chic Designer's Bedroom,16257970,Jackie,"New York, United States",40.71475,-73.98614,Private room,45.0,2,112,10/15/2020,3.6,2,189,10002,0,Manhattan
24313500,Stunning spacious study private bedroom #4,183423525,Nina,"New York, United States",40.80265,-73.96722,Private room,68.0,60,3,3/15/2020,0.18,10,365,10025,0,Manhattan
24313701,Fully renovated Studio.Beautiful  and comfortable.,16851857,Paul,"Bronx, New York, United States",40.89844,-73.84923,Entire home/apt,48.0,17,18,8/20/2020,0.62,9,338,10466,0,The Bronx
24324891,2 Bedroom Modern-Contempo Bright Apartment,19557813,Princess-Wynona,"Brooklyn, New York, United States",40.68206,-73.92105,Entire home/apt,96.0,2,61,10/16/2020,2.02,1,87,11233,0,Brooklyn
24330532,Private Loft Apartment,183568797,Allison,"Queens, New York, United States",40.75344,-73.94933,Entire home/apt,200.0,3,54,3/15/2020,1.74,1,364,11101,0,Queens
24334761,SINGLE SHARED BATHROOM,163362268,Reservation Desk,,40.73568,-73.98496,Private room,50.0,30,4,3/31/2020,0.14,25,363,10003,0,Manhattan
24348078,Large and bright room 15 min away from Manhattan,176427055,Adam,,40.76856,-73.9278,Private room,40.0,1,160,10/11/2020,5.13,1,364,11102,0,Queens
24351450,"Cozy 1BR in Brooklyn, Steps to the train!",127532142,Meghan,"Brooklyn, New York, United States",40.70615,-73.91992,Private room,65.0,3,43,3/22/2020,1.46,1,179,11237,0,Brooklyn
24351719,LES 2 BR Penthouse New Construction,87585422,Dan,,40.7211,-73.98567,Entire home/apt,975.0,6,14,1/4/2020,0.49,1,248,10002,0,Manhattan
24352967,"""Contentment""",182989977,Leisha,"Brooklyn , New York, United States",40.65385,-73.9382,Private room,59.0,3,5,1/2/2020,0.19,3,365,11203,0,Brooklyn
24355927,Spacious and Bright  Brooklyn studio,16586817,Giorgia,"Brooklyn, New York, United States",40.68199,-73.91747,Entire home/apt,85.0,5,18,9/12/2020,0.61,1,50,11233,0,Brooklyn
24366897,Modern & Stylish 1 Bed Manhattan w/ Private Garden,183886601,Lee,"New York, United States",40.86882,-73.92374,Entire home/apt,111.0,30,5,8/31/2020,0.17,1,286,10034,0,Manhattan
24369797,"1br 2beds apt in the city, next to Central Park.",251588030,Lara,"New York, United States",40.79021,-73.94753,Entire home/apt,97.0,3,108,10/19/2020,3.53,1,248,10029,0,Manhattan
24370001,Stunning Rare Garden Family Home w/Loft #10303,8961407,Jamie,"New York, United States",40.80667,-73.94845,Entire home/apt,365.0,30,76,5/28/2020,2.72,3,340,10027,0,Manhattan
24372235,Cozy studio in the Lower East Side #9,158969505,Karen,"New York, United States",40.72287,-73.99165,Entire home/apt,78.0,30,7,8/29/2020,0.24,9,191,10002,0,Manhattan
24372429,2BR Apt. w/ Outdoor HOT TUB in Trendy Bushwick,26018691,Wesley,"Brooklyn, New York, United States",40.68609,-73.91386,Entire home/apt,213.0,3,108,7/25/2020,3.5,1,122,11207,0,Brooklyn
24376945,Harlem Studio,21766565,Paula,,40.83077,-73.94243,Entire home/apt,59.0,2,45,10/5/2020,1.46,1,144,10032,0,Manhattan
24378806,Cozy Brooklyn Witchy Apartment,27923193,Elisabeth,"Brooklyn, New York, United States",40.66883,-73.92176,Private room,42.0,30,10,7/25/2020,0.32,1,31,11233,0,Brooklyn
24378935,Sweet Home in Prime location at Clinton Hill,182490482,Pushp,"Brooklyn, New York, United States",40.68969,-73.96605,Entire home/apt,119.0,1,22,8/7/2020,0.73,1,0,11205,0,Brooklyn
24380794,Trendy Williamsburg! 1 block to subway (L).,184009385,Artem,"Brooklyn, New York, United States",40.71467,-73.94194,Entire home/apt,123.0,2,77,9/3/2020,2.5,2,57,11211,0,Brooklyn
24392338,Amazing East Village XL Studio Apartment.Scrubbed!,160356,Joseph,"New York, United States",40.72561,-73.98538,Entire home/apt,94.0,1,266,11/1/2020,8.74,2,270,10009,0,Manhattan
24397657,Brooklyn Townhouse Apartment in Trendy Bushwick.,30927892,Emily & Rodrigo,"Brooklyn, New York, United States",40.68817,-73.90834,Entire home/apt,180.0,4,56,3/10/2020,1.84,1,62,11207,0,Brooklyn
24397824,Cozy private Bedroom in upper Manhattan!,72423116,Isabelle,,40.80397,-73.96499,Private room,88.0,1,23,1/11/2020,0.8,1,0,10025,0,Manhattan
24398725,Relaxing place for recharge energy,110907551,Paula,,40.74659,-73.98399,Entire home/apt,110.0,2,55,5/30/2020,2.97,1,14,10016,0,Manhattan
24408535,Beautiful Penthouse spacious HUGE private terrace.,408485,Justin,"New York, United States",40.72606,-73.99055,Entire home/apt,292.0,5,12,10/4/2020,0.72,1,268,10003,0,Manhattan
24412104,Cozy feel at home (female only)share studio,91034542,Maureen,"New York, United States",40.74572,-73.97993,Private room,65.0,3,59,2/12/2020,1.92,1,0,10016,0,Manhattan
24412681,Cozy SI den with multiple with easy access to NYC,184233409,Lisa,"Staten Island, New York, United States",40.63378,-74.13909,Entire home/apt,41.0,2,17,8/1/2020,0.57,1,208,10302,0,Staten Island
24421357,Private Clean Room near Yankee Stadium.,10534760,Lois,"Bronx, New York, United States",40.8309,-73.90151,Private room,50.0,2,36,2/16/2020,1.18,1,31,10456,0,The Bronx
24424840,◈Hidden Midtown Gem◈ Perfect 5-Star Stay!,148272313,Steven,"New York, United States",40.74697,-73.97753,Entire home/apt,224.0,3,108,4/11/2020,3.69,1,0,10016,0,Manhattan
24428782,Quiet and Sunny room in the best part of Brooklyn,184467900,Yumiko,"Brooklyn, New York, United States",40.73117,-73.95431,Private room,56.0,3,64,3/12/2020,2.15,2,0,11222,0,Brooklyn
24428965,Modern & Spacious Apartment in Central Harlem,22460686,Diane & Brice,"New York, United States",40.81602,-73.94482,Entire home/apt,99.0,5,65,9/14/2020,2.13,1,0,10030,0,Manhattan
24438564,Chic one Bedroom apartment NYC,53781263,Oscar,"Queens, New York, United States",40.70148,-73.90338,Entire home/apt,90.0,1,26,6/28/2020,0.88,2,31,11385,0,Queens
24441912,"Private basement suite on Striver's Row, Harlem",9949215,Jake,"New York, United States",40.81738,-73.94317,Entire home/apt,158.0,30,56,2/17/2020,1.83,1,173,10030,0,Manhattan
24453838,Williamsburg Apt. Panoramic View/Private Rooftop,184694715,Ulker,,40.7163,-73.9414,Entire home/apt,205.0,3,45,4/15/2020,1.5,1,0,11211,0,Brooklyn
24454304,Cozy apartment close to Midtown!,141765510,Rebecca,"Queens, New York, United States",40.76187,-73.92229,Private room,97.0,5,4,9/12/2020,0.13,1,5,11106,0,Queens
24460450,Close to subways; Cozy Apartment,112843970,Rhonda,"Brooklyn, New York, United States",40.67705,-73.89482,Entire home/apt,90.0,3,70,3/13/2020,2.3,2,338,11207,0,Brooklyn
24467654,Brooklyn Bunk'd (sleeps 6),21965282,Joseph,"Brooklyn, New York, United States",40.63168,-74.02913,Private room,164.0,2,10,1/1/2020,0.33,9,365,11209,0,Brooklyn
24468390,Brooklyn Oasis Private Suite,21965282,Joseph,"Brooklyn, New York, United States",40.63362,-74.02907,Private room,71.0,2,7,9/26/2020,0.26,9,0,11209,0,Brooklyn
24472398,Sunny Apt/Park Slope Brooklyn 25 min. ride to city,96810536,Chandtisse,"Brooklyn, New York, United States",40.66619,-73.99319,Private room,40.0,2,74,3/6/2020,2.39,3,170,11215,0,Brooklyn
24473230,Beautifully designed + renovated 3 bedroom home,184853043,Shannon,"Brooklyn, New York, United States",40.64603,-73.9722,Entire home/apt,251.0,2,49,10/26/2020,1.82,1,149,11218,0,Brooklyn
24474325,25 min to midtown  Manhattan with 7 train.,66808561,Serdar,,40.74642,-73.89946,Private room,50.0,25,8,3/18/2020,0.27,1,0,11377,0,Queens
24475665,Navy Yard Oasis,3034786,J,"Brooklyn, New York, United States",40.69784,-73.97184,Entire home/apt,130.0,3,15,10/29/2020,1.07,1,150,11205,0,Brooklyn
24476209,Inexpensive Private Room with NYC / SIUH Access #2,104812805,Amarjit S,"Staten Island, New York, United States",40.59697,-74.08324,Private room,32.0,7,8,8/4/2020,0.26,5,180,10305,0,Staten Island
24476303,Downtown Brooklyn Home with an Ideal Location,82379343,Gregory,"Brooklyn, New York, United States",40.65119,-73.96063,Private room,42.0,1,36,9/4/2020,1.3,1,0,11226,0,Brooklyn
24491450,Greenpoint Delight,4831440,Caroline,"Brooklyn , New York, United States",40.72263,-73.94833,Entire home/apt,100.0,2,19,2/23/2020,0.65,1,0,11222,0,Brooklyn
